timestamp,src_ip,dst_ip,protocol,size
1776062469.8245163,10.52.3.136,172.64.155.209,6,1454
1776062469.824982,10.52.3.136,172.64.155.209,6,1454
1776062469.825377,10.52.3.136,172.64.155.209,6,1454
1776062469.8257873,10.52.3.136,172.64.155.209,6,1454
1776062469.826185,10.52.3.136,172.64.155.209,6,1454
1776062469.8265746,10.52.3.136,172.64.155.209,6,1454
1776062469.82697,10.52.3.136,172.64.155.209,6,1454
1776062469.8272889,10.52.3.136,172.64.155.209,6,713
1776062469.8276289,52.114.113.249,10.52.3.136,17,114
1776062469.8313673,10.52.2.155,239.255.255.250,17,167
1776062469.84778,10.52.3.136,52.114.113.249,17,178
1776062469.8630488,52.114.113.249,10.52.3.136,17,694
1776062469.9258726,52.114.113.249,10.52.3.136,17,102
1776062469.9817543,10.52.3.136,52.114.113.249,17,158
1776062469.992501,52.114.113.249,10.52.3.136,17,119
1776062469.9931285,172.64.155.209,10.52.3.136,6,60
1776062469.993604,172.64.155.209,10.52.3.136,6,60
1776062469.9940498,172.64.155.209,10.52.3.136,6,60
1776062469.9946988,52.114.113.249,10.52.3.136,17,150
1776062469.996148,52.114.113.249,10.52.3.136,17,158
1776062470.0034194,52.114.113.249,10.52.3.136,17,151
1776062470.0325093,10.52.3.136,52.114.113.249,17,158
1776062470.0329158,10.52.3.136,52.114.113.249,17,158
1776062470.043371,52.114.113.249,10.52.3.136,17,154
1776062470.0439105,52.114.113.249,10.52.3.136,17,139
1776062470.058884,172.64.155.209,10.52.3.136,6,462
1776062470.0593848,172.64.155.209,10.52.3.136,6,100
1776062470.05967,172.64.155.209,10.52.3.136,6,85
1776062470.059919,10.52.3.136,172.64.155.209,6,54
1776062470.064465,52.114.113.249,10.52.3.136,17,133
1776062470.0651963,52.114.113.249,10.52.3.136,17,102
1776062470.0788057,10.52.4.120,224.0.0.251,17,125
1776062470.0838518,52.114.113.249,10.52.3.136,17,150
1776062470.1153893,10.52.3.136,52.114.113.249,17,242
1776062470.1238143,52.114.113.249,10.52.3.136,17,114
1776062470.124129,52.114.113.249,10.52.3.136,17,148
1776062470.124406,52.114.113.249,10.52.3.136,17,155
1776062470.1251416,52.114.113.249,10.52.3.136,17,114
1776062470.1262789,52.114.113.249,10.52.3.136,17,114
1776062470.1434612,52.114.113.249,10.52.3.136,17,153
1776062470.2327442,52.114.113.249,10.52.3.136,17,166
1776062470.2331753,52.114.113.249,10.52.3.136,17,160
1776062470.2334442,52.114.113.249,10.52.3.136,17,146
1776062470.2337086,52.114.113.249,10.52.3.136,17,174
1776062470.2340565,52.114.113.249,10.52.3.136,17,145
1776062470.2434976,52.114.113.249,10.52.3.136,17,144
1776062470.2558756,10.52.2.29,239.255.255.250,17,167
1776062470.2634087,52.114.113.249,10.52.3.136,17,136
1776062470.2840953,52.114.113.249,10.52.3.136,17,134
1776062470.2843983,52.114.113.249,10.52.3.136,17,102
1776062470.302241,52.114.113.249,10.52.3.136,17,150
1776062470.3128083,10.52.2.140,224.0.0.251,17,102
1776062470.3227339,52.114.113.249,10.52.3.136,17,140
1776062470.4417222,10.52.2.140,224.0.0.251,17,250
1776062470.442209,52.114.113.249,10.52.3.136,17,133
1776062470.4425027,52.111.236.31,10.52.3.136,6,468
1776062470.4428108,52.114.113.249,10.52.3.136,17,128
1776062470.4430797,52.114.113.249,10.52.3.136,17,134
1776062470.4433243,52.114.113.249,10.52.3.136,17,141
1776062470.4436555,52.123.135.20,10.52.3.136,6,1514
1776062470.4440935,52.123.135.20,10.52.3.136,6,480
1776062470.4445097,52.114.113.249,10.52.3.136,17,124
1776062470.4448636,52.114.113.249,10.52.3.136,17,174
1776062470.4462616,10.52.3.136,52.123.135.20,6,54
1776062470.4465191,10.52.3.136,52.123.135.20,6,306
1776062470.4468145,52.114.113.249,10.52.3.136,17,130
1776062470.4805508,10.52.3.136,52.111.236.31,6,54
1776062470.4917934,52.114.113.249,10.52.3.136,17,127
1776062470.4922276,52.114.113.249,10.52.3.136,17,131
1776062470.5048163,52.114.113.249,10.52.3.136,17,122
1776062470.5053077,52.114.113.249,10.52.3.136,17,102
1776062470.5432277,52.114.113.249,10.52.3.136,17,121
1776062470.5435905,52.114.113.249,10.52.3.136,17,174
1776062470.5438533,52.114.113.249,10.52.3.136,17,86
1776062470.5443866,52.114.113.249,10.52.3.136,17,1262
1776062470.5449255,52.114.113.249,10.52.3.136,17,1262
1776062470.5453598,52.114.113.249,10.52.3.136,17,1262
1776062470.5459392,52.114.113.249,10.52.3.136,17,118
1776062470.643694,10.52.4.114,224.0.0.251,17,87
1776062470.6448455,52.114.113.249,10.52.3.136,17,114
1776062470.6452985,52.123.135.20,10.52.3.136,6,60
1776062470.645733,52.114.113.249,10.52.3.136,17,116
1776062470.6461515,52.114.113.249,10.52.3.136,17,117
1776062470.6466103,52.114.113.249,10.52.3.136,17,121
1776062470.6471715,10.52.4.114,239.255.255.250,17,167
1776062470.6476212,52.114.113.249,10.52.3.136,17,122
1776062470.7445657,52.114.113.249,10.52.3.136,17,140
1776062470.7450986,52.114.113.249,10.52.3.136,17,131
1776062470.7457454,52.111.236.31,10.52.3.136,6,468
1776062470.7461996,52.114.113.249,10.52.3.136,17,129
1776062470.7465847,52.114.113.249,10.52.3.136,17,102
1776062470.7470188,52.114.113.249,10.52.3.136,17,146
1776062470.7475364,52.114.113.249,10.52.3.136,17,126
1776062470.7479901,52.114.113.249,10.52.3.136,17,121
1776062470.7554102,52.123.135.20,10.52.3.136,6,1514
1776062470.7559917,52.123.135.20,10.52.3.136,6,480
1776062470.7563288,10.52.3.136,52.123.135.20,6,54
1776062470.756853,10.52.3.136,52.123.135.20,6,306
1776062470.761659,52.114.113.249,10.52.3.136,17,119
1776062470.7849755,10.52.3.136,52.111.236.31,6,54
1776062470.7931716,52.114.113.249,10.52.3.136,17,137
1776062470.8015246,10.52.3.136,104.208.16.95,6,173
1776062470.801923,10.52.3.136,104.208.16.95,6,1494
1776062470.8024461,10.52.3.136,104.208.16.95,6,1494
1776062470.8028097,10.52.3.136,104.208.16.95,6,1494
1776062470.8032496,10.52.3.136,104.208.16.95,6,1494
1776062470.8037398,10.52.3.136,104.208.16.95,6,1494
1776062470.8041213,10.52.3.136,104.208.16.95,6,1494
1776062470.8045173,10.52.3.136,104.208.16.95,6,1064
1776062470.8048248,52.114.113.249,10.52.3.136,17,154
1776062470.8123672,10.52.2.44,224.0.0.251,17,107
1776062470.8143778,10.52.3.136,52.114.113.249,17,182
1776062470.823943,52.114.113.249,10.52.3.136,17,150
1776062470.8371162,10.52.3.136,52.114.113.249,17,98
1776062470.837616,10.52.3.136,52.114.113.249,17,1274
1776062470.8380387,10.52.3.136,52.114.113.249,17,1274
1776062470.8384619,10.52.3.136,52.114.113.249,17,1274
1776062470.8388064,10.52.3.136,52.114.113.249,17,1274
1776062470.8435118,52.114.113.249,10.52.3.136,17,152
1776062470.9299722,10.52.3.136,52.114.113.249,17,158
1776062470.9387271,52.111.236.31,10.52.3.136,6,472
1776062470.939255,52.114.113.249,10.52.3.136,17,148
1776062470.939786,52.114.113.249,10.52.3.136,17,146
1776062470.9401462,52.114.113.249,10.52.3.136,17,136
1776062470.9405494,52.123.135.20,10.52.3.136,6,60
1776062470.9410305,52.114.113.249,10.52.3.136,17,102
1776062470.9413667,52.114.113.249,10.52.3.136,17,139
1776062470.9416788,52.114.113.249,10.52.3.136,17,135
1776062470.9424403,52.114.113.249,10.52.3.136,17,139
1776062470.9562988,10.52.4.120,224.0.0.251,17,125
1776062470.963235,52.114.113.249,10.52.3.136,17,139
1776062470.9793134,10.52.3.136,52.111.236.31,6,54
1776062470.9881294,52.114.113.249,10.52.3.136,17,142
1776062471.004714,52.114.113.249,10.52.3.136,17,136
1776062471.0051167,52.114.113.249,10.52.3.136,17,114
1776062471.0133767,10.52.2.140,224.0.0.251,17,535
1776062471.0175238,10.52.2.140,224.0.0.251,17,233
1776062471.0239768,52.114.113.249,10.52.3.136,17,138
1776062471.0327792,104.208.16.95,10.52.3.136,6,60
1776062471.0331314,104.208.16.95,10.52.3.136,6,60
1776062471.0334315,104.208.16.95,10.52.3.136,6,60
1776062471.040895,104.208.16.95,10.52.3.136,6,201
1776062471.0415156,10.52.3.136,104.208.16.95,6,89
1776062471.042212,52.114.113.249,10.52.3.136,17,133
1776062471.048832,52.111.236.31,10.52.3.136,6,470
1776062471.0515056,10.52.3.136,52.111.236.85,6,158
1776062471.0518231,10.52.3.136,52.111.236.85,6,93
1776062471.0521348,10.52.3.136,52.111.236.85,6,1494
1776062471.0524457,10.52.3.136,52.111.236.85,6,1494
1776062471.0527506,10.52.3.136,52.111.236.85,6,1494
1776062471.0532315,10.52.3.136,52.111.236.85,6,1494
1776062471.0543628,10.52.3.136,52.111.236.85,6,1494
1776062471.0550141,10.52.3.136,52.111.236.85,6,1494
1776062471.0554533,10.52.3.136,52.111.236.85,6,543
1776062471.0588527,10.52.2.20,224.0.0.251,17,110
1776062471.0647404,52.114.113.249,10.52.3.136,17,133
1776062471.0738637,52.123.135.20,10.52.3.136,6,1514
1776062471.0750196,52.123.135.20,10.52.3.136,6,484
1776062471.0752604,10.52.3.136,52.123.135.20,6,54
1776062471.0755723,10.52.3.136,52.123.135.20,6,306
1776062471.0813978,52.114.113.249,10.52.3.136,17,130
1776062471.0882797,10.52.3.136,52.111.236.31,6,54
1776062471.101411,52.114.113.249,10.52.3.136,17,124
1776062471.1231408,52.114.113.249,10.52.3.136,17,121
1776062471.1234381,52.114.113.249,10.52.3.136,17,154
1776062471.1546433,52.114.113.249,10.52.3.136,17,123
1776062471.160935,52.114.113.249,10.52.3.136,17,119
1776062471.192619,10.52.3.136,52.114.113.249,17,158
1776062471.1932309,10.52.3.136,52.114.113.249,17,158
1776062471.1936646,10.52.3.136,52.114.113.249,17,158
1776062471.200663,52.114.113.249,10.52.3.136,17,125
1776062471.2009888,52.111.236.85,10.52.3.136,6,60
1776062471.2013056,52.111.236.85,10.52.3.136,6,60
1776062471.201691,52.111.236.85,10.52.3.136,6,93
1776062471.2027862,52.114.113.249,10.52.3.136,17,118
1776062471.2085052,52.123.135.20,10.52.3.136,6,60
1776062471.222674,52.114.113.249,10.52.3.136,17,127
1776062471.226292,10.52.2.3,224.0.0.251,17,133
1776062471.242062,10.52.3.136,52.111.236.85,6,54
1776062471.2428024,52.114.113.249,10.52.3.136,17,155
1776062471.3613126,52.114.113.249,10.52.3.136,17,159
1776062471.361714,52.114.113.249,10.52.3.136,17,114
1776062471.3620627,52.114.113.249,10.52.3.136,17,164
1776062471.3623836,52.114.113.249,10.52.3.136,17,114
1776062471.362802,52.114.113.249,10.52.3.136,17,114
1776062471.3631506,52.114.113.249,10.52.3.136,17,154
1776062471.3635495,52.111.236.31,10.52.3.136,6,471
1776062471.363926,52.114.113.249,10.52.3.136,17,150
1776062471.36425,52.114.113.249,10.52.3.136,17,153
1776062471.3645878,52.114.113.249,10.52.3.136,17,150
1776062471.3819895,52.114.113.249,10.52.3.136,17,148
1776062471.389224,52.111.236.85,10.52.3.136,6,190
1776062471.392379,52.123.135.20,10.52.3.136,6,1514
1776062471.3930242,52.123.135.20,10.52.3.136,6,482
1776062471.3933783,10.52.3.136,52.123.135.20,6,54
1776062471.3941329,10.52.3.136,52.123.135.20,6,306
1776062471.4018145,52.114.113.249,10.52.3.136,17,155
1776062471.4020405,10.52.3.136,52.111.236.31,6,54
1776062471.4293718,10.52.3.136,52.111.236.85,6,54
1776062471.4390259,52.114.113.249,10.52.3.136,17,156
1776062471.4423122,52.114.113.249,10.52.3.136,17,161
1776062471.463538,52.114.113.249,10.52.3.136,17,164
1776062471.4641237,52.111.236.31,10.52.3.136,6,440
1776062471.50405,10.52.3.136,52.111.236.31,6,54
1776062471.5147195,52.114.113.249,10.52.3.136,17,160
1776062471.515085,104.208.16.95,10.52.3.136,6,60
1776062471.5153844,52.114.113.249,10.52.3.136,17,153
1776062471.5271487,52.123.135.20,10.52.3.136,6,60
1776062471.5274756,52.114.113.249,10.52.3.136,17,154
1776062471.5423014,52.114.113.249,10.52.3.136,17,152
1776062471.5610082,10.52.2.3,224.0.0.251,17,237
1776062471.6661015,52.114.113.249,10.52.3.136,17,153
1776062471.666774,52.114.113.249,10.52.3.136,17,164
1776062471.667159,52.114.113.249,10.52.3.136,17,160
1776062471.667494,52.114.113.249,10.52.3.136,17,161
1776062471.6678379,52.114.113.249,10.52.3.136,17,146
1776062471.6682472,52.114.113.249,10.52.3.136,17,155
1776062471.7707474,52.114.113.249,10.52.3.136,17,144
1776062471.7721632,52.111.236.31,10.52.3.136,6,470
1776062471.773024,52.114.113.249,10.52.3.136,17,148
1776062471.7735345,52.123.135.20,10.52.3.136,6,1514
1776062471.77396,52.123.135.20,10.52.3.136,6,483
1776062471.7743018,52.114.113.249,10.52.3.136,17,156
1776062471.774687,52.111.236.31,10.52.3.136,6,440
1776062471.7753577,52.114.113.249,10.52.3.136,17,149
1776062471.7759676,52.114.113.249,10.52.3.136,17,153
1776062471.776359,10.52.3.136,52.123.135.20,6,54
1776062471.7766273,10.52.3.136,52.111.236.31,6,54
1776062471.7769687,10.52.3.136,52.123.135.20,6,306
1776062471.7772706,10.52.3.136,52.111.236.85,6,158
1776062471.7779686,10.52.3.136,52.111.236.85,6,1494
1776062471.7784,10.52.3.136,52.111.236.85,6,1494
1776062471.7787333,10.52.3.136,52.111.236.85,6,1494
1776062471.77904,10.52.3.136,52.111.236.85,6,1494
1776062471.7793267,10.52.3.136,52.111.236.85,6,1494
1776062471.7796166,10.52.3.136,52.111.236.85,6,1494
1776062471.779944,10.52.3.136,52.111.236.85,6,354
1776062471.7849398,52.114.113.249,10.52.3.136,17,152
1776062471.8735964,52.114.113.249,10.52.3.136,17,153
1776062471.8742352,52.114.113.249,10.52.3.136,17,137
1776062471.874581,52.114.113.249,10.52.3.136,17,144
1776062471.8749135,52.114.113.249,10.52.3.136,17,143
1776062471.8843622,52.114.113.249,10.52.3.136,17,151
1776062471.9222116,10.52.3.136,35.223.238.178,6,55
1776062471.9301124,52.114.113.249,10.52.3.136,17,157
1776062471.930774,52.123.135.20,10.52.3.136,6,60
1776062471.931499,52.111.236.85,10.52.3.136,6,60
1776062471.931842,52.111.236.85,10.52.3.136,6,60
1776062471.93268,52.111.236.85,10.52.3.136,6,190
1776062471.9333522,52.114.113.249,10.52.3.136,17,167
1776062471.944353,52.114.113.249,10.52.3.136,17,154
1776062471.9704905,10.52.3.136,52.111.236.85,6,54
1776062471.9788125,52.114.113.249,10.52.3.136,17,156
1776062471.985003,52.114.113.249,10.52.3.136,17,161
1776062472.0586867,10.52.3.136,52.114.113.249,17,158
1776062472.0663023,52.114.113.249,10.52.3.136,17,140
1776062472.0666964,52.114.113.249,10.52.3.136,17,142
1776062472.067025,52.114.113.249,10.52.3.136,17,152
1776062472.0673563,52.114.113.249,10.52.3.136,17,143
1776062472.0852108,52.114.113.249,10.52.3.136,17,145
1776062472.0888302,52.123.135.20,10.52.3.136,6,1514
1776062472.0897686,52.123.135.20,10.52.3.136,6,366
1776062472.0900707,10.52.3.136,52.123.135.20,6,54
1776062472.0908983,10.52.3.136,52.123.135.20,6,306
1776062472.1037793,52.114.113.249,10.52.3.136,17,136
1776062472.1074975,10.52.4.36,10.52.63.255,17,82
1776062472.1242867,52.114.113.249,10.52.3.136,17,131
1776062472.1300392,10.52.0.253,224.0.0.251,17,87
1776062472.1337047,10.52.0.115,224.0.0.251,17,119
1776062472.1377785,52.111.236.31,10.52.3.136,6,470
1776062472.1450088,52.114.113.249,10.52.3.136,17,123
1776062472.1489158,35.223.238.178,10.52.3.136,6,66
1776062472.150961,52.111.236.31,10.52.3.136,6,440
1776062472.1512034,10.52.3.136,52.111.236.31,6,54
1776062472.154103,10.52.3.136,52.111.236.85,6,156
1776062472.154487,10.52.3.136,52.111.236.85,6,93
1776062472.1548371,10.52.3.136,52.111.236.85,6,1494
1776062472.1551387,10.52.3.136,52.111.236.85,6,1494
1776062472.1554847,10.52.3.136,52.111.236.85,6,1494
1776062472.1559224,10.52.3.136,52.111.236.85,6,1494
1776062472.1562514,10.52.3.136,52.111.236.85,6,1494
1776062472.1565545,10.52.3.136,52.111.236.85,6,1494
1776062472.1568046,10.52.3.136,52.111.236.85,6,477
1776062472.1603792,52.114.113.249,10.52.3.136,17,114
1776062472.165698,52.114.113.249,10.52.3.136,17,136
1776062472.2217453,10.52.3.136,52.114.113.249,17,182
1776062472.2299736,52.114.113.249,10.52.3.136,17,154
1776062472.2304633,52.114.113.249,10.52.3.136,17,134
1776062472.2310126,52.111.236.31,10.52.3.136,6,440
1776062472.2314339,52.114.113.249,10.52.3.136,17,150
1776062472.2317734,52.123.135.20,10.52.3.136,6,60
1776062472.2450552,52.114.113.249,10.52.3.136,17,151
1776062472.2653818,52.114.113.249,10.52.3.136,17,155
1776062472.2709687,10.52.3.136,52.111.236.31,6,54
1776062472.2837896,52.114.113.249,10.52.3.136,17,172
1776062472.299904,10.52.3.136,192.34.20.166,6,55
1776062472.3082316,52.111.236.85,10.52.3.136,6,60
1776062472.3087423,52.111.236.85,10.52.3.136,6,93
1776062472.3090181,52.111.236.85,10.52.3.136,6,60
1776062472.309356,52.111.236.85,10.52.3.136,6,60
1776062472.3096821,52.114.113.249,10.52.3.136,17,167
1776062472.3489635,10.52.3.136,52.111.236.85,6,54
1776062472.3570688,52.114.113.249,10.52.3.136,17,162
1776062472.3573642,52.114.113.249,10.52.3.136,17,154
1776062472.3651829,52.114.113.249,10.52.3.136,17,160
1776062472.4305465,10.52.3.136,52.114.113.249,17,158
1776062472.4310756,10.52.3.136,52.114.113.249,17,158
1776062472.436508,10.52.3.136,52.114.113.249,17,158
1776062472.4401352,52.114.113.249,10.52.3.136,17,154
1776062472.442137,52.123.135.20,10.52.3.136,6,1514
1776062472.443108,52.123.135.20,10.52.3.136,6,482
1776062472.4437132,52.114.113.249,10.52.3.136,17,156
1776062472.4439838,10.52.3.136,52.123.135.20,6,54
1776062472.4442577,52.114.113.249,10.52.3.136,17,152
1776062472.4446144,10.52.3.136,52.123.135.20,6,306
1776062472.4451132,52.114.113.249,10.52.3.136,17,165
1776062472.486315,52.114.113.249,10.52.3.136,17,157
1776062472.4868796,52.114.113.249,10.52.3.136,17,149
1776062472.5895424,52.111.236.85,10.52.3.136,6,190
1776062472.590061,52.114.113.249,10.52.3.136,17,114
1776062472.5904927,52.114.113.249,10.52.3.136,17,114
1776062472.5908747,52.114.113.249,10.52.3.136,17,155
1776062472.591207,52.114.113.249,10.52.3.136,17,114
1776062472.5915105,52.114.113.249,10.52.3.136,17,152
1776062472.5917735,52.114.113.249,10.52.3.136,17,152
1776062472.5920246,52.114.113.249,10.52.3.136,17,140
1776062472.592271,52.123.135.20,10.52.3.136,6,60
1776062472.5924823,192.34.20.166,10.52.3.136,6,66
1776062472.5927324,52.114.113.249,10.52.3.136,17,145
1776062472.6301274,10.52.3.136,52.111.236.85,6,54
1776062472.6385703,52.114.113.249,10.52.3.136,17,150
1776062472.6389363,52.114.113.249,10.52.3.136,17,160
1776062472.646563,52.114.113.249,10.52.3.136,17,159
1776062472.663441,52.114.113.249,10.52.3.136,17,161
1776062472.6998372,10.52.3.136,52.114.214.75,17,264
1776062472.7076597,52.114.113.249,10.52.3.136,17,153
1776062472.7080853,52.114.113.249,10.52.3.136,17,147
1776062472.7967808,52.114.113.249,10.52.3.136,17,152
1776062472.7975125,52.114.113.249,10.52.3.136,17,149
1776062472.7988267,52.114.113.249,10.52.3.136,17,486
1776062472.799303,52.123.135.20,10.52.3.136,6,1514
1776062472.7997584,52.123.135.20,10.52.3.136,6,366
1776062472.8002007,52.114.113.249,10.52.3.136,17,143
1776062472.800623,52.114.214.75,10.52.3.136,17,228
1776062472.801331,52.114.113.249,10.52.3.136,17,145
1776062472.801743,10.52.3.136,52.123.135.20,6,54
1776062472.802147,10.52.3.136,52.123.135.20,6,306
1776062472.803334,10.52.3.136,52.111.236.85,6,158
1776062472.8044856,10.52.3.136,52.111.236.85,6,1494
1776062472.8048007,10.52.3.136,52.111.236.85,6,1494
1776062472.8051133,10.52.3.136,52.111.236.85,6,1494
1776062472.8054283,10.52.3.136,52.111.236.85,6,1494
1776062472.8058004,10.52.3.136,52.111.236.85,6,1494
1776062472.806172,10.52.3.136,52.111.236.85,6,1494
1776062472.8066552,10.52.3.136,52.111.236.85,6,776
1776062472.8069708,52.114.113.249,10.52.3.136,17,146
1776062472.8072052,10.52.3.136,72.144.120.145,6,111
1776062472.82117,10.52.2.44,224.0.0.251,17,107
1776062472.825311,52.114.113.249,10.52.3.136,17,146
1776062472.8626764,10.52.3.136,192.34.20.166,6,55
1776062472.8716972,52.114.113.249,10.52.3.136,17,146
1776062472.8719559,52.114.113.249,10.52.3.136,17,138
1776062472.8850229,52.114.113.249,10.52.3.136,17,141
1776062472.9053497,52.114.113.249,10.52.3.136,17,142
1776062472.9975579,52.114.113.249,10.52.3.136,17,160
1776062472.9980886,52.123.135.20,10.52.3.136,6,60
1776062472.9984472,72.144.120.145,10.52.3.136,6,100
1776062472.9988954,52.114.113.249,10.52.3.136,17,153
1776062472.9993584,52.111.236.85,10.52.3.136,6,60
1776062472.99969,52.111.236.85,10.52.3.136,6,60
1776062473.000078,52.111.236.85,10.52.3.136,6,190
1776062473.0004299,52.114.113.249,10.52.3.136,17,150
1776062473.0007432,52.114.113.249,10.52.3.136,17,150
1776062473.0035915,10.52.2.6,224.0.0.251,17,83
1776062473.005234,52.114.113.249,10.52.3.136,17,156
1776062473.0120444,52.114.113.249,10.52.3.136,17,502
1776062473.0146625,10.52.2.156,224.0.0.251,17,430
1776062473.0254436,52.114.113.249,10.52.3.136,17,159
1776062473.038654,10.52.3.136,72.144.120.145,6,54
1776062473.0390286,10.52.3.136,52.111.236.85,6,54
1776062473.0447137,52.114.113.249,10.52.3.136,17,151
1776062473.066216,10.52.3.136,52.114.214.82,17,264
1776062473.0756643,52.114.113.249,10.52.3.136,17,149
1776062473.083607,52.114.113.249,10.52.3.136,17,148
1776062473.1011527,10.52.3.153,224.0.0.251,17,427
1776062473.1056437,52.114.113.249,10.52.3.136,17,151
1776062473.2023203,52.114.113.249,10.52.3.136,17,150
1776062473.203144,52.123.135.20,10.52.3.136,6,1514
